Radio,Cell,Lon,Lat,Nearest_Distance,RSCP,Traffic,Ecno,Area coverage,Predict
2,10545,36.288528,-1.092453,81.75766284,-95,736000000,-10,81.75766284,0
2,33102,37.659073,-0.253029,81.83110811,-95,736000000,-10,81.83110811,0
2,20207,34.21348572,0.188827515,81.84835966,-95,736000000,-10,81.84835966,0
3,137736938,34.34120178,-0.164108276,81.84846953,-95,736000000,-10,81.84846953,0
3,137732017,34.01298523,-0.028152466,81.84879428,-95,736000000,-10,81.84879428,0
2,15595,34.61174011,0.004806519,81.84880498,-95,736000000,-10,81.84880498,0
2,5041,35.63209534,-0.044631958,81.89254856,-95,736000000,-10,81.89254856,0
2,35325,36.349983,-0.478935,81.92233511,-95,736000000,-10,81.92233511,0
3,262191762,36.919556,-0.330276,81.95865074,-95,736000000,-10,81.95865074,0
2,1382,37.503891,-1.388397,81.97740358,-95,736000000,-10,81.97740358,0
2,18531,34.95231628,-1.254501343,81.98185295,-95,736000000,-10,81.98185295,0
2,16245,34.06517029,-0.048751831,82.00147736,-95,736000000,-10,82.00147736,0
2,60015,36.436844,-0.718231,82.00649128,-95,736000000,-10,82.00649128,0
3,163887570,34.880905,-1.003189,82.06528705,-95,736000000,-10,82.06528705,0
2,15044,34.884338,-1.002846,82.06530887,-95,736000000,-10,82.06530887,0
3,150887363,34.564819,0.584335,82.09906173,-95,736000000,-10,82.09906173,0
2,522,37.109413,0.037766,82.10142463,-95,736000000,-10,82.10142463,0
2,9192,35.449905,0.19249,82.12823514,-95,736000000,-10,82.12823514,0
2,1510,34.691391,0.749817,82.14720394,-95,736000000,-10,82.14720394,0
2,1310,34.29039001,0.633773804,82.14918501,-95,736000000,-10,82.14918501,0
2,13726,35.26130676,-0.294570923,82.15312526,-95,736000000,-10,82.15312526,0
2,605,37.138046,-0.803238,82.16142638,-95,736000000,-10,82.16142638,0
2,4034,37.247086,-0.854187,82.16339746,-95,736000000,-10,82.16339746,0
2,13944,36.345383,-0.526657,82.20415949,-95,736000000,-10,82.20415949,0
3,196657175,38.07929993,-2.626419067,82.22084781,-95,736000000,-10,82.22084781,0
2,4686,34.789581,-0.044632,82.23050361,-95,736000000,-10,82.23050361,0
3,33732479,36.188965,-0.350189,82.27992898,-95,736000000,-10,82.27992898,0
2,460,37.113876,-1.038895,82.29334499,-95,736000000,-10,82.29334499,0
2,15046,34.880219,-1.004562,82.29416775,-95,736000000,-10,82.29416775,0
2,2445,34.60075378,-0.809555054,82.29869806,-95,736000000,-10,82.29869806,0
2,10024,36.51649475,-0.806808472,82.29875371,-95,736000000,-10,82.29875371,0
3,137669801,34.787521,-0.056305,82.30687004,-95,736000000,-10,82.30687004,0
2,3673,36.799393,-2.123795,82.32661852,-95,736000000,-10,82.32661852,0
2,7193,37.700271,-0.405121,82.40027796,-95,736000000,-10,82.40027796,0
2,64291,37.54097,-2.124481,82.40297396,-95,736000000,-10,82.40297396,0
2,1185,34.383774,0.18013,82.40826558,-95,736000000,-10,82.40826558,0
2,25229,35.970526,-0.16943,82.42432615,-95,736000000,-10,82.42432615,0
2,915,34.770355,0.091324,82.43403176,-95,736000000,-10,82.43403176,0
3,19739979,34.88502502,-1.001815796,82.44701197,-95,736000000,-10,82.44701197,0
3,137732248,34.46617126,0.595321655,82.45516565,-95,736000000,-10,82.45516565,0
3,150778962,35.12535095,0.206680298,82.4590803,-95,736000000,-10,82.4590803,0
2,14331,36.08253479,-0.201187134,82.45910843,-95,736000000,-10,82.45910843,0
2,35390,36.232498,0.002747,82.50541233,-95,736000000,-10,82.50541233,0
2,392,37.255325,-0.789299,82.52906064,-95,736000000,-10,82.52906064,0
2,13324,35.195938,-0.369827,82.54950571,-95,736000000,-10,82.54950571,0
3,262386570,37.37342834,-1.11579895,82.55573597,-95,736000000,-10,82.55573597,0
2,5860,34.562302,0.568542,82.60820354,-95,736000000,-10,82.60820354,0
3,262318802,37.65358,-0.493011,82.60932685,-95,736000000,-10,82.60932685,0
3,196657234,37.339096,-2.624359,82.61719448,-95,736000000,-10,82.61719448,0
3,137670462,34.959641,-0.162735,82.63740106,-95,736000000,-10,82.63740106,0
3,144204176,34.562702,0.567863,82.64013067,-95,736000000,-10,82.64013067,0
2,6566,34.548569,0.53318,82.67162743,-95,736000000,-10,82.67162743,0
2,9381,35.305939,0.568199,82.68460194,-95,736000000,-10,82.68460194,0
3,33732358,35.618362,-0.028839,82.68876239,-95,736000000,-10,82.68876239,0
3,137732022,33.977479,0.096692,82.69188077,-95,736000000,-10,82.69188077,0
3,34524980,36.392212,-0.810242,82.75677697,-95,736000000,-10,82.75677697,0
2,25271,36.17591858,-0.346755981,82.7635106,-95,736000000,-10,82.7635106,0
3,131125310,36.14433289,-0.305557251,82.7638456,-95,736000000,-10,82.7638456,0
2,624,34.72709656,0.111923218,82.76486464,-95,736000000,-10,82.76486464,0
2,345,34.873352,-0.175095,82.79012962,-95,736000000,-10,82.79012962,0
2,4082,37.73872375,-3.052139282,82.80010572,-95,736000000,-10,82.80010572,0
2,12580,35.614586,-0.164795,82.81131005,-95,736000000,-10,82.81131005,0
2,14374,35.15007,-0.228653,82.81532038,-95,736000000,-10,82.81532038,0
3,72450812,36.712189,-1.40213,82.81652767,-95,736000000,-10,82.81652767,0
2,15380,36.087341,-0.199986,82.8409415,-95,736000000,-10,82.8409415,0
3,137732326,34.107742,0.469666,82.84100423,-95,736000000,-10,82.84100423,0
2,11030,35.307541,0.564194,82.86278064,-95,736000000,-10,82.86278064,0
2,11504,36.81724548,-1.799697876,82.8768237,-95,736000000,-10,82.8768237,0
3,150918543,34.554977,0.588455,82.88799889,-95,736000000,-10,82.88799889,0
2,12702,37.099686,0.030098,82.89035809,-95,736000000,-10,82.89035809,0
2,15205,36.069717,-0.281754,82.89637317,-95,736000000,-10,82.89637317,0
2,10122,35.75569153,1.218795776,82.89908533,-95,736000000,-10,82.89908533,0
2,36820,35.308685,0.566483,82.91370066,-95,736000000,-10,82.91370066,0
3,33732455,36.33796692,-0.540390015,82.91403745,-95,736000000,-10,82.91403745,0
2,1831,34.816361,0.270538,82.91689286,-95,736000000,-10,82.91689286,0
2,12570,36.164932,-0.242386,82.91695566,-95,736000000,-10,82.91695566,0
2,4616,34.86991882,-0.165481567,82.9173796,-95,736000000,-10,82.9173796,0
3,262201244,37.084694,-0.526657,82.92701613,-95,736000000,-10,82.92701613,0
3,262192362,36.902733,-0.328903,82.95450644,-95,736000000,-10,82.95450644,0
3,163893671,35.350571,-0.817451,82.96029577,-95,736000000,-10,82.96029577,0
2,8320,35.306778,0.560837,82.96122946,-95,736000000,-10,82.96122946,0
2,9556,35.292085,0.533281,82.9770524,-95,736000000,-10,82.9770524,0
2,21921,35.626602,-0.185394,82.97844629,-95,736000000,-10,82.97844629,0
2,10292,36.392899,-0.809555,82.9857185,-95,736000000,-10,82.9857185,0
2,8665,35.307083,0.560532,83.00281821,-95,736000000,-10,83.00281821,0
2,3430,37.135334,-0.813675,83.00479203,-95,736000000,-10,83.00479203,0
3,150910913,34.560242,0.560303,83.04096161,-95,736000000,-10,83.04096161,0
3,131128065,36.157379,-0.32959,83.04367225,-95,736000000,-10,83.04367225,0
3,163887575,34.88090515,-1.005935669,83.05762547,-95,736000000,-10,83.05762547,0
3,150846996,35.308273,0.567307,83.05865143,-95,736000000,-10,83.05865143,0
2,975,37.32948303,-0.70930481,83.06406274,-95,736000000,-10,83.06406274,0
4,5516805,35.30662537,-0.350875854,83.06887062,-95,736000000,-10,83.06887062,0
2,5961,37.386131,-1.151505,83.0917887,-95,736000000,-10,83.0917887,0
2,10591,36.290932,-1.082153,83.10327333,-95,736000000,-10,83.10327333,0
2,5084,37.000237,-0.408897,83.10655234,-95,736000000,-10,83.10655234,0
2,114,35.30799866,0.550003052,83.14292239,-95,736000000,-10,83.14292239,0
2,3300,37.042465,-0.44838,83.14423871,-95,736000000,-10,83.14423871,0
3,150772836,35.25718689,0.173721313,83.14642389,-95,736000000,-10,83.14642389,0
2,8661,35.308548,0.558517,83.17844101,-95,736000000,-10,83.17844101,0
2,25001,35.88214,-1.088333,83.19637751,-95,736000000,-10,83.19637751,0
3,33732478,36.248703,-0.401687622,83.22108704,-95,736000000,-10,83.22108704,0
3,150846660,35.308456,0.557556,83.27005115,-95,736000000,-10,83.27005115,0
3,33732355,35.612869,-0.021286,83.29956084,-95,736000000,-10,83.29956084,0
2,60312,36.903763,-0.326843,83.30910929,-95,736000000,-10,83.30910929,0
2,14205,35.945206,-0.369906,83.31306479,-95,736000000,-10,83.31306479,0
2,36871,35.307541,0.580215,83.32067324,-95,736000000,-10,83.32067324,0
3,150846997,35.310745,0.56456,83.32087396,-95,736000000,-10,83.32087396,0
2,3180,37.11524963,-1.037521362,83.36216567,-95,736000000,-10,83.36216567,0
2,2616,36.904221,-0.329361,83.36435342,-95,736000000,-10,83.36435342,0
2,30334,34.755936,0.668106,83.37012903,-95,736000000,-10,83.37012903,0
2,5046,34.48539734,-0.603561401,83.37120803,-95,736000000,-10,83.37120803,0
3,262320092,37.32536316,-0.603561401,83.37123806,-95,736000000,-10,83.37123806,0
3,2979487,34.562302,0.564423,83.37180077,-95,736000000,-10,83.37180077,0
2,6714,35.3011322,-0.356369019,83.37422243,-95,736000000,-10,83.37422243,0
2,222,36.16081238,-0.334396362,83.37441407,-95,736000000,-10,83.37441407,0
2,1505,35.15556335,-0.234146118,83.37513898,-95,736000000,-10,83.37513898,0
3,72471555,36.622238,-1.08387,83.42196932,-95,736000000,-10,83.42196932,0
2,10362,37.08155,-1.042339,83.43242444,-95,736000000,-10,83.43242444,0
2,12252,37.72499084,-1.133651733,83.43589834,-95,736000000,-10,83.43589834,0
3,150856851,35.31211853,0.566482544,83.44810611,-95,736000000,-10,83.44810611,0
2,35230,35.69664,-0.172348,83.46375954,-95,736000000,-10,83.46375954,0
2,10050,35.48377991,0.755996704,83.47049955,-95,736000000,-10,83.47049955,0
3,34455072,37.790909,-1.084213,83.48310948,-95,736000000,-10,83.48310948,0
2,26854,35.302849,0.540733,83.51214178,-95,736000000,-10,83.51214178,0
3,383433,34.88365173,-1.004562378,83.51569974,-95,736000000,-10,83.51569974,0
3,33730179,36.48353577,-0.87272644,83.51884719,-95,736000000,-10,83.51884719,0
2,1051,34.766922,0.652999878,83.52311212,-95,736000000,-10,83.52311212,0
3,19777777,34.560928,0.561905,83.52461126,-95,736000000,-10,83.52461126,0
3,196853258,39.070816,-3.739243,83.55396783,-95,736000000,-10,83.55396783,0
3,150849370,35.312393,0.561264,83.55509599,-95,736000000,-10,83.55509599,0
2,31006,34.562988,-0.779343,83.55903737,-95,736000000,-10,83.55903737,0
2,4042,37.26219177,-0.782089233,83.56375569,-95,736000000,-10,83.56375569,0
3,196860178,38.28941345,-2.798080444,83.58165985,-95,736000000,-10,83.58165985,0
3,262368063,37.09259,-1.044388,83.59096316,-95,736000000,-10,83.59096316,0
2,36139,37.094062,-1.045271,83.60189159,-95,736000000,-10,83.60189159,0
3,163887194,35.477943,-0.255432,83.6423277,-95,736000000,-10,83.6423277,0
3,196657765,37.536163,-2.799454,83.65785942,-95,736000000,-10,83.65785942,0
3,131123464,36.51374817,-0.779342651,83.67349974,-95,736000000,-10,83.67349974,0
2,1991,34.560013,0.554581,83.67726759,-95,736000000,-10,83.67726759,0
3,262186386,37.03697205,-0.449752808,83.67866171,-95,736000000,-10,83.67866171,0
4,5438468,35.30250549,-0.354995728,83.67963474,-95,736000000,-10,83.67963474,0
3,137677870,35.36430359,-0.324783325,83.6798965,-95,736000000,-10,83.6798965,0
3,163893310,35.22422791,-0.320663452,83.67992928,-95,736000000,-10,83.67992928,0
2,34811,35.16517639,-0.239639282,83.68050902,-95,736000000,-10,83.68050902,0
2,33,36.36543274,0.035018921,83.68122532,-95,736000000,-10,83.68122532,0
2,9831,39.82132,-3.732605,83.71560916,-95,736000000,-10,83.71560916,0
2,994,34.797821,-0.047379,83.75755875,-95,736000000,-10,83.75755875,0
2,30303,34.553604,0.545425,83.77924589,-95,736000000,-10,83.77924589,0
2,7726,37.10228,-0.397873,83.77957676,-95,736000000,-10,83.77957676,0
3,131118964,36.304321,-0.489578,83.83090891,-95,736000000,-10,83.83090891,0
4,5334790,35.22285461,0.396194458,83.90834207,-95,736000000,-10,83.90834207,0
2,18442,36.345062,0.029984,83.91034975,-95,736000000,-10,83.91034975,0
2,11772,37.686081,-1.384048,83.95491277,-95,736000000,-10,83.95491277,0
3,34522206,36.51237488,-0.77796936,83.9789046,-95,736000000,-10,83.9789046,0
2,6711,35.29975891,-0.35774231,83.9850096,-95,736000000,-10,83.9850096,0
3,131125800,36.11686707,-0.234146118,83.98594429,-95,736000000,-10,83.98594429,0
2,3232,39.062233,-3.725739,83.99976317,-95,736000000,-10,83.99976317,0
2,10471,35.876266,-1.089706,84.0020235,-95,736000000,-10,84.0020235,0
3,196918794,39.063703,-3.732968,84.06445427,-95,736000000,-10,84.06445427,0
3,33737730,35.931198,-0.360764,84.06893249,-95,736000000,-10,84.06893249,0
3,262317844,37.25532532,-0.812301636,84.08003941,-95,736000000,-10,84.08003941,0
3,510114,36.931503,-1.383316,84.08456297,-95,736000000,-10,84.08456297,0
3,369891,35.341988,-0.786552,84.09330494,-95,736000000,-10,84.09330494,0
3,370051,36.33728,-0.496445,84.09801383,-95,736000000,-10,84.09801383,0
3,196860178,38.29353333,-2.803573608,84.11592791,-95,736000000,-10,84.11592791,0
3,34525092,35.87516785,-1.08833313,84.12417068,-95,736000000,-10,84.12417068,0
3,157333972,34.88090515,-1.00730896,84.12634657,-95,736000000,-10,84.12634657,0
3,163876765,35.29701233,-0.361862183,84.13767151,-95,736000000,-10,84.13767151,0
3,34520072,36.364059,0.035706,84.13940553,-95,736000000,-10,84.13940553,0
3,371442,37.120743,0.035706,84.13940723,-95,736000000,-10,84.13940723,0
2,5625,37.181854,-0.702896,84.18757267,-95,736000000,-10,84.18757267,0
2,2025,37.71263123,-1.415176392,84.19693157,-95,736000000,-10,84.19693157,0
2,192,36.99028015,-0.404434204,84.21362021,-95,736000000,-10,84.21362021,0
2,10526,36.507339,-0.7798,84.23336306,-95,736000000,-10,84.23336306,0
2,14734,37.45033264,-1.847763062,84.24822236,-95,736000000,-10,84.24822236,0
3,196791944,39.8261261,-3.745651245,84.26457344,-95,736000000,-10,84.26457344,0
3,262363833,37.007366,-1.101929,84.26750464,-95,736000000,-10,84.26750464,0
3,131123071,36.47254944,-0.83152771,84.28317553,-95,736000000,-10,84.28317553,0
3,137680141,34.58564758,-0.786209106,84.28411674,-95,736000000,-10,84.28411674,0
3,137746036,34.75593567,0.717544556,84.28544235,-95,736000000,-10,84.28544235,0
2,534,37.195001,-0.707143,84.28746815,-95,736000000,-10,84.28746815,0
4,7859718,37.103405,0.029869,84.32388372,-95,736000000,-10,84.32388372,0
2,466,37.099228,-1.053085,84.32866748,-95,736000000,-10,84.32866748,0
2,15001,35.872362,-1.087079,84.33440119,-95,736000000,-10,84.33440119,0
3,137673332,34.849777,-0.166855,84.393478,-95,736000000,-10,84.393478,0
2,4536,37.249146,-1.373978,84.39502717,-95,736000000,-10,84.39502717,0
3,262167564,36.995723,-0.384581,84.43730179,-95,736000000,-10,84.43730179,0
2,24108,37.185287,-0.696487,84.43841357,-95,736000000,-10,84.43841357,0
2,1626,37.126083,0.020981,84.4404235,-95,736000000,-10,84.4404235,0
2,2270,36.89277649,0.162734985,84.44441474,-95,736000000,-10,84.44441474,0
2,14432,35.96168518,-0.151748657,84.44445918,-95,736000000,-10,84.44445918,0
2,10150,39.399425,-3.804114,84.45468388,-95,736000000,-10,84.45468388,0
2,15022,36.02829,-1.135712,84.50454983,-95,736000000,-10,84.50454983,0
2,9740,35.319672,0.560989,84.51709713,-95,736000000,-10,84.51709713,0
2,3221,39.063034,-3.728714,84.52007444,-95,736000000,-10,84.52007444,0
3,262303502,37.26219177,-0.788955688,84.56248491,-95,736000000,-10,84.56248491,0
3,98357371,36.951828,-1.415176392,84.57165532,-95,736000000,-10,84.57165532,0
3,131110715,36.24320984,-0.390701294,84.59549137,-95,736000000,-10,84.59549137,0
2,12290,35.30799866,-0.386581421,84.59553263,-95,736000000,-10,84.59553263,0
3,150787110,35.38078308,0.297317505,84.59630366,-95,736000000,-10,84.59630366,0
3,8208,34.600067,-0.745697,84.61573644,-95,736000000,-10,84.61573644,0
2,35506,36.874809,-0.262642,84.63468577,-95,736000000,-10,84.63468577,0
3,34525758,36.24320984,-0.254745483,84.67296996,-95,736000000,-10,84.67296996,0
2,17062,36.115494,-0.246506,84.67304102,-95,736000000,-10,84.67304102,0
3,34450532,37.78678894,-1.095199585,84.71283049,-95,736000000,-10,84.71283049,0
3,33738558,36.44371033,-0.663986206,84.74447017,-95,736000000,-10,84.74447017,0
3,137750720,34.29725647,0.629653931,84.74504346,-95,736000000,-10,84.74504346,0
2,20311,34.812241,0.624847,84.74517578,-95,736000000,-10,84.74517578,0
3,33717598,35.80101,-0.212517,84.74957323,-95,736000000,-10,84.74957323,0
2,1162,34.528656,0.535584,84.7549632,-95,736000000,-10,84.7549632,0
2,361,37.213097,-0.725098,84.78157166,-95,736000000,-10,84.78157166,0
2,12682,35.146539,-0.154888,84.81532258,-95,736000000,-10,84.81532258,0
3,137750370,34.47853088,0.387954712,84.90091879,-95,736000000,-10,84.90091879,0
2,12136,35.71037292,-0.177841187,84.90245612,-95,736000000,-10,84.90245612,0
2,15042,34.882736,-1.008682,84.91518911,-95,736000000,-10,84.91518911,0
3,34517742,36.412811,-0.690079,84.91585229,-95,736000000,-10,84.91585229,0
3,150918643,35.06115,0.628624,84.93604144,-95,736000000,-10,84.93604144,0
2,12311,35.549698,0.042915,84.94100227,-95,736000000,-10,84.94100227,0
2,10165,35.866585,-1.09623,84.97639993,-95,736000000,-10,84.97639993,0
2,21,35.306625,0.499878,84.99116535,-95,736000000,-10,84.99116535,0
2,9832,39.823837,-3.738327,85.01332158,-95,736000000,-10,85.01332158,0
3,34518906,36.25007629,-0.405807495,85.01950121,-95,736000000,-10,85.01950121,0
3,98337374,36.96418762,-1.416549683,85.02957385,-95,736000000,-10,85.02957385,0
2,64410,37.66456604,-0.771102905,85.04786513,-95,736000000,-10,85.04786513,0
3,34526150,35.32585144,0.562362671,85.05150882,-95,736000000,-10,85.05150882,0
3,33738589,36.364288,0.039139,85.08277992,-95,736000000,-10,85.08277992,0
3,163899712,35.17662,-0.574265,85.10222181,-95,736000000,-10,85.10222181,0
2,8341,37.490158,-2.764206,85.1091667,-95,736000000,-10,85.1091667,0
3,262447935,37.65907288,-0.302810669,85.12429726,-95,736000000,-10,85.12429726,0
3,150857232,35.21598816,0.621414185,85.12696434,-95,736000000,-10,85.12696434,0
2,15223,35.70075989,-0.175094604,85.13232488,-95,736000000,-10,85.13232488,0
3,262521560,37.41325378,-1.159744263,85.13994228,-95,736000000,-10,85.13994228,0
2,16871,35.321274,0.584335,85.15296274,-95,736000000,-10,85.15296274,0
3,163890140,36.24939,-1.101723,85.15434239,-95,736000000,-10,85.15434239,0
2,3711,37.18940735,-1.312179565,85.18592587,-95,736000000,-10,85.18592587,0
2,1902,37.407761,-1.172104,85.19048399,-95,736000000,-10,85.19048399,0
3,33155440,34.46754456,-1.078720093,85.19316835,-95,736000000,-10,85.19316835,0
3,33155085,34.46754456,-1.077346802,85.19320677,-95,736000000,-10,85.19320677,0
2,10291,36.489716,-0.781403,85.20030329,-95,736000000,-10,85.20030329,0
2,1002,35.3313446,0.5884552,85.2038119,-95,736000000,-10,85.2038119,0
2,15280,36.320114,-0.479279,85.20524634,-95,736000000,-10,85.20524634,0
2,12235,36.082878,-0.199471,85.20771113,-95,736000000,-10,85.20771113,0
3,137750267,34.72572327,0.014419556,85.20826706,-95,736000000,-10,85.20826706,0
3,72449910,36.704865,-1.421585,85.23280973,-95,736000000,-10,85.23280973,0
2,12370,36.333847,-1.060867,85.24454036,-95,736000000,-10,85.24454036,0
3,262166171,37.130693,0.03668,85.24579413,-95,736000000,-10,85.24579413,0
2,2530,37.126923,-1.062927,85.25471764,-95,736000000,-10,85.25471764,0
2,8170,36.313591,0.042915,85.27692236,-95,736000000,-10,85.27692236,0
2,6664,34.530716,0.496445,85.28141701,-95,736000000,-10,85.28141701,0
2,5522,35.380783,-0.315857,85.28332249,-95,736000000,-10,85.28332249,0
2,2132,35.27298,-0.286333,85.28352787,-95,736000000,-10,85.28352787,0
3,196859338,37.44758606,-1.850509644,85.31645577,-95,736000000,-10,85.31645577,0
2,5760,36.93782,-0.340988,85.3289228,-95,736000000,-10,85.3289228,0
2,32803,35.050507,0.633774,85.33033646,-95,736000000,-10,85.33033646,0
3,72461411,36.691589,-1.426849,85.33454114,-95,736000000,-10,85.33454114,0
2,12274,36.98616028,-1.335525513,85.33778511,-95,736000000,-10,85.33778511,0
3,150829367,35.320358,0.55481,85.34744592,-95,736000000,-10,85.34744592,0
3,137672181,34.58564758,-0.834274292,85.35192475,-95,736000000,-10,85.35192475,0
2,3532,34.31648254,0.257492065,85.36011173,-95,736000000,-10,85.36011173,0
3,137735476,34.31510925,0.256118774,85.3601209,-95,736000000,-10,85.3601209,0
3,262193470,37.14507,0.04012,85.37844694,-95,736000000,-10,85.37844694,0
2,1403,37.248459,-0.861053,85.38954741,-95,736000000,-10,85.38954741,0
3,174044,39.82475281,-3.727798462,85.40915786,-95,736000000,-10,85.40915786,0
2,8631,38.259201,-2.768143,85.41516,-95,736000000,-10,85.41516,0
2,10750,36.340714,-1.052902,85.43132007,-95,736000000,-10,85.43132007,0
3,262332632,37.129898,-0.949631,85.45102878,-95,736000000,-10,85.45102878,0
3,34525078,35.862808,-1.094513,85.49807742,-95,736000000,-10,85.49807742,0
3,262315426,37.248459,-0.858536,85.50408622,-95,736000000,-10,85.50408622,0
3,34515120,36.48353577,-0.761489868,85.50612417,-95,736000000,-10,85.50612417,0
3,34518901,36.19102478,-0.441513062,85.5111377,-95,736000000,-10,85.5111377,0
3,163895444,35.30937195,-0.434646606,85.51121606,-95,736000000,-10,85.51121606,0
3,34526642,35.324478,0.581589,85.54141688,-95,736000000,-10,85.54141688,0
2,10442,35.646515,-1.008682,85.57681193,-95,736000000,-10,85.57681193,0
2,1855,34.534836,0.4422,85.58741058,-95,736000000,-10,85.58741058,0
2,221,36.930542,-0.405121,85.58782014,-95,736000000,-10,85.58782014,0
4,4006918,36.776596,-0.908157,85.59456828,-95,736000000,-10,85.59456828,0
2,5871,34.859695,-0.16655,85.65754925,-95,736000000,-10,85.65754925,0
2,30513,35.15693665,-0.672225952,85.66048338,-95,736000000,-10,85.66048338,0
3,34518900,36.28303528,-0.463485718,85.66357659,-95,736000000,-10,85.66357659,0
2,33955,36.07978821,-0.418167114,85.66409792,-95,736000000,-10,85.66409792,0
3,262194014,36.88865662,-0.305557251,85.6651613,-95,736000000,-10,85.6651613,0
2,8505,35.545578,0.278778,85.66533656,-95,736000000,-10,85.66533656,0
3,33738138,35.53733826,0.040512085,85.6663581,-95,736000000,-10,85.6663581,0
3,406599,36.747665,-1.351547,85.66809272,-95,736000000,-10,85.66809272,0
3,34520777,35.93833923,0.474472046,85.71437662,-95,736000000,-10,85.71437662,0
2,14303,37.282516,-0.784561,85.71938691,-95,736000000,-10,85.71938691,0
3,131124990,36.442337,-0.75325,85.77346838,-95,736000000,-10,85.77346838,0
3,34515517,36.59202576,-0.626907349,85.8139453,-95,736000000,-10,85.8139453,0
2,2190,36.843927,-1.789693,85.86441624,-95,736000000,-10,85.86441624,0
2,16820,35.350571,0.594635,85.86543715,-95,736000000,-10,85.86543715,0
2,3590,37.048988,-0.454903,85.87991948,-95,736000000,-10,85.87991948,0
3,262316033,37.272836,-0.76046,85.89229841,-95,736000000,-10,85.89229841,0
3,33739438,35.962715,-0.015793,85.93365994,-95,736000000,-10,85.93365994,0
3,131122875,36.45606995,-0.735397339,85.96470378,-95,736000000,-10,85.96470378,0
3,137677891,35.30525208,-0.431900024,85.96934268,-95,736000000,-10,85.96934268,0
2,12294,35.29701233,-0.392074585,85.96977237,-95,736000000,-10,85.96977237,0
3,262191200,37.039993,-0.43959,85.97427696,-95,736000000,-10,85.97427696,0
3,196657235,37.33818,-2.706986,85.97769146,-95,736000000,-10,85.97769146,0
3,150782544,35.3327179,0.552749634,86.01471332,-95,736000000,-10,86.01471332,0
2,18080,36.362,-0.021286,86.04819086,-95,736000000,-10,86.04819086,0
3,173293,38.166962,-2.693482,86.05499373,-95,736000000,-10,86.05499373,0
2,2920,34.605123,0.003184,86.09679048,-95,736000000,-10,86.09679048,0
3,262317963,37.31987,-0.740890503,86.1172877,-95,736000000,-10,86.1172877,0
2,10352,36.26792908,-0.665359497,86.11868097,-95,736000000,-10,86.11868097,0
3,150846782,35.1789093,0.603561401,86.11975691,-95,736000000,-10,86.11975691,0
3,262192374,37.093735,-0.480881,86.17237099,-95,736000000,-10,86.17237099,0
2,1170,37.471618,-1.421356,86.17423826,-95,736000000,-10,86.17423826,0
3,137668376,34.957352,-0.216998,86.17477385,-95,736000000,-10,86.17477385,0
2,8700,36.0344696,0.84526062,86.19143985,-95,736000000,-10,86.19143985,0
3,33795821,37.24983215,-1.085586548,86.26170601,-95,736000000,-10,86.26170601,0
3,118005801,36.60163879,-1.018295288,86.26356631,-95,736000000,-10,86.26356631,0
2,16942,36.071548,-0.209427,86.27656353,-95,736000000,-10,86.27656353,0
3,34521282,36.36405945,0.037765503,86.2771723,-95,736000000,-10,86.2771723,0
2,6431,37.009506,-0.4319,86.29538368,-95,736000000,-10,86.29538368,0
2,4605,34.722061,0.096817,86.30248476,-95,736000000,-10,86.30248476,0
2,41,35.189209,-0.169601,86.35315692,-95,736000000,-10,86.35315692,0
2,26702,38.276074,-2.916381,86.36165715,-95,736000000,-10,86.36165715,0
2,3091,37.720184,-3.14415,86.37625483,-95,736000000,-10,86.37625483,0
3,72473886,36.636267,-1.134372,86.38008033,-95,736000000,-10,86.38008033,0
2,10616,36.96144104,-0.801315308,86.42144123,-95,736000000,-10,86.42144123,0
3,131117800,36.42173767,-0.670852661,86.42397063,-95,736000000,-10,86.42397063,0
3,150918824,34.562988,0.571976,86.42561944,-95,736000000,-10,86.42561944,0
2,735,34.85481262,0.427780151,86.42748604,-95,736000000,-10,86.42748604,0
3,163893312,35.20774841,-0.309677124,86.42863259,-95,736000000,-10,86.42863259,0
2,16104,37.096298,-1.04734,86.44597241,-95,736000000,-10,86.44597241,0
4,2872838,36.63081,-1.100966,86.45088914,-95,736000000,-10,86.45088914,0
3,262523562,37.62199402,-1.790084839,86.4749028,-95,736000000,-10,86.4749028,0
3,34525777,36.362686,-0.023408,86.50030535,-95,736000000,-10,86.50030535,0
3,131128064,36.153488,-0.326157,86.53026749,-95,736000000,-10,86.53026749,0
2,1906,37.422592,-1.170181,86.53397072,-95,736000000,-10,86.53397072,0
3,371402,35.88340759,-1.244888306,86.56216145,-95,736000000,-10,86.56216145,0
3,34518900,36.28852844,-0.468978882,86.57969746,-95,736000000,-10,86.57969746,0
3,12296,35.30525208,-0.462112427,86.57978066,-95,736000000,-10,86.57978066,0
2,14280,36.22261047,-0.382461548,86.5806689,-95,736000000,-10,86.5806689,0
2,342,36.15394592,-0.326156616,86.58119506,-95,736000000,-10,86.58119506,0
3,131127291,36.15394592,-0.324783325,86.58120685,-95,736000000,-10,86.58120685,0
2,940,35.05394,0.197525,86.58208542,-95,736000000,-10,86.58208542,0
3,369267,34.90287781,-0.110549927,86.58243563,-95,736000000,-10,86.58243563,0
3,72469706,36.631318,-1.094528,86.58380874,-95,736000000,-10,86.58380874,0
3,33739485,35.70591,-0.173378,86.63168236,-95,736000000,-10,86.63168236,0
2,4972,34.561272,0.567513,86.63561211,-95,736000000,-10,86.63561211,0
