Cell-ID,Longitude,Latitude,Nearest_Distance,Area-Coverage,Range,Technology,Predict
10403,47.0652503,7.608210645,64.46633294,5501,1000,3,1
7009,47.06530831,8.187970303,13.76261369,5501,1000,3,1
12660,47.06572963,8.311739759,100.4081739,2508,1000,3,0
2487,47.0660267,7.408747405,95.54419985,46011,1000,3,0
811,47.06602679,8.267997038,166.7957896,2508,1545,3,0
7543,47.0660442,6.767966464,168.4985683,378,1000,3,0
2196,47.06618508,8.283310488,23.42325094,378,1000,3,1
7999,47.06633529,8.072660184,50.35850465,4060,1000,2,1
3963,47.06645105,8.525545083,59.24761267,46,36241,2,1
2417,47.06674718,9.058371584,196.9863755,64,39317,2,0
4298,47.06677469,7.286830548,4.06650362,46013,23256,3,1
8034,47.06680855,7.323401479,107.6150853,46015,32648,3,0
11066,47.06686437,8.29120719,121.5756936,46,17409,2,0
872,47.06694556,7.197850713,255.7953373,46,23175,2,0
4681,47.06694922,9.498273449,237.6570732,64,56368,2,0
2422,47.06741612,7.360972091,48.64551723,5080,16997,2,1
2895,47.06757773,6.923492474,286.4941972,46013,13624,3,0
3712,47.06792607,9.499996666,131.3871444,46,30611,2,0
7763,47.06828749,8.318403742,75.72169131,46,22576,2,0
2572,47.06899954,7.637422577,71.0430684,4512,1000,3,0
5399,47.06924969,8.276328193,8.170232603,5004,40086,2,1
2515,47.06936616,8.202851616,99.78344126,5015,1000,2,0
1317,47.06959544,7.305477599,216.6013266,5042,26432,2,0
3871,47.06974966,9.253420121,103.8609593,5500,1000,3,0
9457,47.06977329,8.319376075,113.8134691,5015,1000,2,0
10405,47.06979963,7.295826957,120.438258,5500,15148,3,0
491,47.06985876,8.378954231,130.7457646,5500,21831,3,0
5181,47.07001486,7.203129331,119.6884893,5004,1000,2,0
4067,47.070054,8.279513774,14.34156696,5004,1000,2,1
7423,47.07010793,8.408490574,3.280838407,46016,1000,3,1
9233,47.07012837,8.378985292,140.863756,46016,1000,3,0
11883,47.07044801,7.112167139,140.9054754,46016,1000,3,0
3797,47.07050312,8.379360522,90.31795368,45015,1000,3,0
8018,47.07054741,7.567111651,78.01612083,45015,1000,3,0
9055,47.07069017,8.268727468,8.794487562,4502,1000,3,1
6706,47.07074811,8.347818174,86.97883461,46011,1000,3,0
8444,47.07103481,7.565598773,79.56706398,46011,1000,3,0
4276,47.0710854,8.281162569,129.9487452,45015,2902,3,0
10055,47.07110561,7.112505427,134.3337987,78,1000,2,0
146,47.07123918,8.320598296,3.2067963,5514,1065,3,1
6270,47.07147292,8.34943678,1.37798444,5514,1000,3,1
6238,47.07159889,8.361828665,15.14608541,5514,1000,3,1
9254,47.07170972,8.49804064,132.9736691,2507,1000,3,0
5706,47.07213712,7.302179779,35.82367593,2504,2834,3,1
7029,47.07216265,6.980009722,35.14583471,2507,1000,3,1
11211,47.07221061,7.296083803,47.46701022,4504,1000,3,1
6688,47.07226807,6.869202729,158.4845163,4504,1000,3,0
1141,47.07281298,8.294488123,84.68247908,4510,1000,3,0
1552,47.0729157,9.056055948,85.58112596,50,1000,3,0
5849,47.07298085,8.286406394,157.4688782,301,6928,3,0
10589,47.07361358,6.870254888,266.6314225,371,1000,3,0
2153,47.07396992,9.268128853,104.4579209,1001,1000,3,0
3365,47.07406414,8.328716206,3.955533936,5506,1000,3,1
8288,47.0745591,8.293146606,109.7007818,5507,1000,3,0
1670,47.07476884,7.306583796,145.9568363,5509,1000,3,0
585,47.07593472,8.619204652,38.16549158,5509,1000,3,1
12735,47.07608883,8.275974174,123.7615875,5512,1000,3,0
2627,47.07609226,9.38898887,289.880157,45013,1000,3,0
3969,47.07615541,6.782033988,301.3948489,45015,1000,3,0
10840,47.07617591,9.492542983,243.4676885,45014,1000,3,0
3234,47.07629375,7.30298546,118.4021861,45019,1000,3,0
8488,47.07666022,8.367801839,3.128699633,5126,1000,2,1
6272,47.07684836,8.339665383,172.2646506,5063,1000,2,0
11330,47.07688697,6.790452161,168.8019591,5000,1163,2,0
8048,47.07691745,8.30852465,81.67101333,45027,1000,3,0
8142,47.07695292,7.574039583,77.78398925,2511,1000,3,0
910,47.07700781,6.874511364,158.4086354,38417,1000,3,0
2050,47.0772132,8.299114433,16.62567551,5501,1000,3,1
6022,47.07730009,8.149596165,64.50105435,55215,1000,3,1
7933,47.0773449,7.569524249,127.8791047,2504,1000,3,0
4490,47.07736911,8.719568667,42.87435975,2508,1000,3,1
7268,47.07765735,8.333990392,6.449824466,4502,1000,3,1
12714,47.07767195,8.275985728,47.01704458,1001,1000,3,1
6533,47.07817549,7.853151582,47.26542129,46006,1000,3,1
10420,47.07822236,8.278219725,23.19950321,4005,1000,3,1
11049,47.0782353,8.48685787,141.6163843,4005,1000,3,0
3788,47.07830171,7.21327113,7.000056679,3004,1000,3,1
8910,47.07835461,7.27622413,44.94385546,5506,1000,3,1
9989,47.07839884,6.87203433,162.5713075,378,1000,3,0
673,47.0786732,8.334073198,77.11445696,5553,1000,3,0
5828,47.07878062,7.640566233,85.5159971,2503,1000,3,0
7028,47.07889094,6.871502402,47.67195663,4515,1000,3,1
8732,47.07897993,7.300226599,61.79380182,45024,1000,3,1
11127,47.07926277,7.855951539,31.68619512,4508,1000,3,1
2113,47.0793671,7.570990759,138.2810489,4523,1000,3,0
7610,47.07939177,8.814582109,143.253361,4003,1000,3,0
754,47.07941858,7.526273682,82.68587726,4005,1000,3,0
2409,47.07972113,6.782661784,150.5421198,5514,1000,4,0
3237,47.08024075,8.136519495,19.97877327,10001,1000,4,1
4372,47.08041237,8.316192839,22.31536598,10001,1000,4,1
2088,47.08048337,8.115505944,17.47339147,10001,1000,4,1
7771,47.08064674,8.272647845,59.00463272,10001,1000,4,1
1493,47.08070797,7.742006438,41.92910871,10002,1000,4,1
7823,47.08119985,8.119083657,20.84785034,10002,1000,4,1
8861,47.08159189,8.306572478,167.4212878,10001,1000,4,0
4265,47.08160522,6.800916665,143.3922213,10002,2349,4,0
2835,47.08164452,8.090473891,3.555712828,10001,1439,4,1
956,47.0818815,8.122450324,141.3372116,10001,1000,4,0
12779,47.08199184,6.851374248,159.1304735,10002,1809,4,0
4669,47.08214924,8.282468969,108.4115733,10002,3850,4,0
1806,47.08220873,7.307500269,53.58342808,10001,2679,4,1
7589,47.08229769,6.825612931,165.6459523,10001,1000,4,0
8528,47.08235319,8.315302768,5.245069543,10001,1368,4,1
9202,47.08246951,8.268132865,19.38384499,10002,1000,4,1
3001,47.082563,8.442455947,11.03675459,10001,1000,4,1
2331,47.0826497,8.343200065,54.52946811,10005,1000,4,1
6610,47.08271925,7.852804781,50.98463796,10004,1000,4,1
7553,47.08285127,8.311320628,110.7062702,10004,1000,4,0
4148,47.0830904,7.315715249,29.34254649,10005,1000,4,1
7530,47.08315279,7.579599102,51.23293914,10004,1000,4,1
9085,47.08342003,8.040347917,130.4729443,10004,1000,4,0
12086,47.08345599,6.866976539,175.0441908,10005,1000,4,0
11811,47.08370753,8.441186747,126.5204566,10006,1000,4,0
8086,47.0839579,7.303360973,123.4398673,10004,1000,4,0
7173,47.08396394,8.41348237,3.574707952,10005,1000,4,1
10316,47.08400151,8.445630469,175.7968201,10005,1000,4,0
6630,47.08411901,6.864651687,164.70272,10007,1000,4,0
9604,47.084122,8.345858834,52.3793269,10007,1000,4,1
9231,47.08416781,8.816917436,42.52228966,10006,1000,4,1
6430,47.08417945,8.434505298,117.1986372,10009,1000,4,0
8131,47.08440041,9.488497942,212.4981217,10008,1000,4,0
11660,47.08463056,7.577456435,6.489835378,10007,1000,4,1
11100,47.08465884,7.51909195,14.7384085,10007,1000,4,1
647,47.08479633,7.651637572,87.44370592,10007,1000,4,0
2665,47.08503934,8.438037675,101.7807811,10006,1000,4,0
5811,47.08524995,7.522701144,97.77917461,10007,1000,4,0
4922,47.08539172,8.402050376,176.9740387,10008,1000,4,0
6914,47.08544505,6.81048461,5.586527,10009,1000,4,1
10529,47.08551152,6.860725411,165.0474659,10009,1000,4,0
3119,47.08590063,8.345032881,2.053057694,10009,1000,4,1
4951,47.08595484,8.326569368,6.495941302,10010,1000,4,1
4085,47.08614852,8.268150278,88.08699749,10010,1000,4,0
2668,47.08619176,7.475964879,45.45676283,10010,1000,4,1
1848,47.08631297,7.067162407,27.05708321,10010,1000,4,1
4066,47.08637679,7.310492594,81.70481992,10010,1000,4,0
2623,47.08650644,8.045281682,23.25223893,10010,1000,4,1
7906,47.08657083,8.25439408,155.3028365,10010,1000,4,0
5438,47.08678265,6.857722133,80.76215193,10010,1000,4,0
10261,47.08681724,7.584033614,7.099346663,10010,1000,4,1
6078,47.08691703,7.647879496,8.206374423,10010,1000,4,1
2438,47.08692828,7.574077798,81.77516113,10010,1000,4,0
4764,47.08747078,8.309499294,6.648456398,10002,1000,4,1
6192,47.08763847,8.24970852,2.542152596,10001,1000,4,1
1484,47.08809556,8.272566172,126.2645589,10001,1000,4,0
5643,47.08821847,7.13704172,108.5213366,10006,1000,4,0
4842,47.08835098,8.112997538,145.6305257,10006,1000,4,0
10233,47.08847289,6.803310762,165.5567805,10006,1000,4,0
5052,47.08862607,8.292198651,161.0244941,10005,1000,4,0
11282,47.0886556,6.844070585,204.3579847,10005,1000,4,0
8786,47.0887312,8.681906093,122.386263,10003,1000,4,0
7044,47.08875461,7.581259988,98.49648709,10005,1000,4,0
220,47.08893023,8.46706016,56.44164791,10006,1000,4,1
11831,47.08924792,7.959468323,126.607842,10008,1000,4,0
2459,47.08934239,6.820856649,158.2605537,10008,1000,4,0
542,47.09048429,8.244127552,4.812578536,10008,1000,4,1
11932,47.09051462,8.2874081,111.7358174,10009,1000,4,0
7146,47.09081276,9.292272405,220.4792813,10006,1000,4,0
9221,47.09081912,7.309454592,31.86426289,10007,1000,4,1
12326,47.09096619,7.596016755,75.32190933,10006,1000,4,0
6170,47.09108496,8.27340295,50.11331935,10009,1000,4,1
9841,47.09126995,7.822723079,58.72030127,10007,1000,4,1
9955,47.09166606,8.350807289,133.472937,10009,1000,4,0
3980,47.09167114,7.150456329,44.96040543,10009,1000,4,1
87,47.09177054,7.554794957,89.01532085,10007,1000,4,0
9048,47.09189094,8.355328961,110.8940095,10009,1000,4,0
31,47.09190125,9.352622748,110.9448728,10009,1000,4,0
8114,47.09210149,8.354871555,0.308511441,10006,1000,4,1
2128,47.09227728,8.357640609,87.2951076,10009,1000,4,0
9724,47.09238096,7.572576852,87.499109,10007,1000,4,0
1459,47.09249648,8.359475236,110.4302905,10007,1000,4,0
3892,47.09270243,9.352598677,282.2771712,10008,1000,4,0
3463,47.09290341,6.814019095,92.7794328,10008,1000,4,0
4152,47.09322154,7.648404521,48.02560529,10010,1503,4,1
2182,47.09343757,7.216499929,137.6625114,10010,1000,4,0
11009,47.09348558,8.454528636,182.0349308,10010,1000,4,0
4771,47.09356071,6.817449175,158.1862448,10010,1000,4,0
294,47.09364317,8.24005225,64.99713607,10010,1000,4,1
12306,47.09373908,7.655518969,15.13076207,10010,3539,4,1
5657,47.09405913,7.791592812,74.04178389,10010,1060,4,0
11207,47.09420621,8.457466556,144.5230658,10010,1000,4,0
7339,47.09423483,7.1577394,37.40595258,10010,1000,4,1
10670,47.09428335,6.82133959,181.0826587,10001,1843,4,0
1622,47.09431843,8.449855064,179.2628494,10002,1000,4,0
9855,47.09484707,6.837705613,0.547744996,10001,1000,4,1
2429,47.09515401,6.83278906,156.7631549,10001,1000,4,0
5487,47.09537053,8.242593966,91.99932711,10002,1000,4,0
11074,47.09546305,9.069963787,250.366677,10001,1000,4,0
9772,47.09547264,6.818362167,2.675787952,10005,1000,4,1
3745,47.09587017,6.842422869,100.0577222,10004,1000,4,0
1310,47.09591783,7.742263582,53.95664143,10004,1000,4,1
8495,47.09596081,8.227507315,155.4810812,10004,1000,4,0
12493,47.09633151,6.829232406,1.647663921,10004,1000,4,1
12336,47.09645431,6.844049703,306.6687005,10003,1000,4,0
2023,47.09645456,9.601987585,10.7088671,10004,1000,4,1
9086,47.09646468,9.50568043,214.7202151,10002,1000,4,0
666,47.09653419,7.574655145,80.73346746,10006,1000,4,0
3304,47.09695457,6.848601748,185.6783183,10004,1000,4,0
4083,47.09708571,8.518446977,157.1924833,10005,1000,4,0
5316,47.09784352,7.104781212,31.98553712,10004,1000,4,1
3516,47.09844337,6.817128982,295.3270093,10005,1000,4,0
12548,47.09853166,9.473068584,48.54255867,10005,1000,4,1
6883,47.09857827,9.036514868,247.7660325,10006,1000,4,0
4613,47.09860206,6.808301405,189.9947557,10003,1000,4,0
11637,47.09873686,8.516965288,188.4540251,10003,1000,4,0
6587,47.09874038,6.822157523,233.9968479,10004,1000,4,0
9694,47.09895771,8.926541722,233.7017954,10004,1000,4,0
5775,47.09938428,6.824811025,249.5403225,10006,1000,4,0
6690,47.09953459,9.068981055,2.727742426,10003,1000,4,1
9093,47.0998496,9.09351026,247.2956283,10009,1000,4,0
121,47.09992084,6.869527245,4.802380318,10008,1000,4,1
11603,47.10038193,6.826340828,201.623529,10007,1000,4,0
528,47.10042639,8.639584786,167.5472488,10008,1000,4,0
4472,47.10055732,7.132796183,16.33803568,10006,1000,4,1
4931,47.10060142,6.985864705,18.46238508,10007,1000,4,1
1361,47.10078773,6.81982859,0.742804088,10008,1000,4,1
2677,47.10102146,6.826504755,160.6385983,10008,1000,4,0
11444,47.10116709,8.27116237,161.011144,10008,1000,4,0
235,47.10139931,6.823154383,55.03213029,10009,1000,4,1
12468,47.10146956,7.318070216,3.144873192,10009,1000,4,1
11295,47.10147213,7.289787692,52.47328588,10006,1000,4,1
5716,47.10147884,6.817884094,55.82614992,10010,3323,4,1
3458,47.10149851,7.319940722,16.06730409,10010,1459,4,1
1360,47.10173375,7.175444173,37.90503706,10010,1000,4,1
11294,47.10197268,6.834556068,171.5809949,10010,1000,4,0
4778,47.10199288,8.377621027,1.059001207,10010,1000,4,1
337,47.10207028,8.368097508,62.03677177,10010,1000,4,1
9106,47.10249127,8.926007445,147.03631,10010,1000,4,0
3730,47.10261293,7.603678146,86.05543513,10001,1000,4,0
7549,47.1029368,6.829763091,0.201360811,10002,1000,4,1
10971,47.10310827,6.831565951,0.390105763,10001,1000,4,1
11001,47.10324257,6.828060181,92.58037977,10001,1000,4,0
10896,47.10326395,7.660655539,38.32482516,10001,1534,4,1
4676,47.10340536,8.005318943,167.8665967,10002,1000,4,0
1521,47.10351338,9.514979512,252.6778192,10002,1000,4,0
1868,47.10378451,7.242593307,231.9992309,10002,1468,4,0
6184,47.10417803,9.329012479,120.3762786,10005,1000,4,0
8758,47.10426696,8.2464426,46.74907851,10004,1000,4,1
7619,47.10437512,8.66686715,35.13599161,10003,1000,4,1
8471,47.10454705,8.350881632,167.8600145,10005,1000,4,0
12583,47.10499431,6.841280319,185.5351519,10005,1000,4,0
1931,47.10530744,8.509837998,18.29570685,10003,1000,4,1
518,47.10565267,8.345301107,0.228094199,10004,1000,4,1
2570,47.10581643,8.347345999,165.3248786,10004,1000,4,0
2116,47.10597459,6.860543654,107.6445767,10006,1000,4,0
1519,47.10634378,7.82861452,61.0834594,10005,1000,4,1
7202,47.10655092,8.37795123,106.4781621,10002,1000,4,0
4667,47.1065604,7.420370113,66.04079249,10002,1000,4,1
11082,47.10685904,6.826451071,0.373656758,10003,1000,4,1
2448,47.10690402,6.823090992,70.59235522,10005,1000,4,0
8108,47.1069923,7.457943288,69.43342065,10007,1000,4,1
9016,47.10710813,6.834405799,179.3738583,10008,1000,4,0
139,47.10711248,8.447553663,67.28693874,10008,1000,4,1
3641,47.10719565,7.84242769,156.183823,10008,1000,4,0
4220,47.10844011,9.247022017,224.8239491,10007,1000,4,0
7269,47.10870943,7.225131684,43.34180922,10009,1000,4,1
11543,47.10871424,6.83534943,268.7755525,10006,1000,4,0
4716,47.1088845,9.252506039,89.1254548,10006,1000,4,0
9287,47.10933124,8.450981689,99.09984239,10009,1000,4,0
12835,47.1095026,9.342207967,232.1899249,10006,1000,4,0
5472,47.10957837,7.254073807,119.2122097,10010,1000,4,0
10733,47.10985889,8.326174929,68.54804866,10010,1000,4,1
3886,47.10986027,7.709707517,175.2554765,10010,1000,4,0
8975,47.10993725,9.285817881,133.7832682,10010,1000,4,0
12121,47.10998743,8.082676046,139.6372879,10010,1000,4,0
1352,47.11014461,6.826887755,54.14158613,10010,1668,4,1
756,47.11023499,7.313794729,52.45942439,10010,1000,4,1
10217,47.11038535,7.785573643,0.005946164,10010,1000,4,1
5613,47.11043932,7.785573992,54.11206613,10010,1581,4,1
5500,47.11046961,7.298932491,118.5328401,10001,1000,4,0
3372,47.1105337,8.36492393,118.2618455,10003,1000,4,0
4339,47.1105895,7.301369604,118.3501919,10006,1000,4,0
3477,47.11076118,8.365718436,95.15519319,10005,1000,4,0
1705,47.11081887,9.221469646,144.0802926,10003,1000,4,0
676,47.11083106,7.925724445,49.10723918,10006,1000,4,1
10447,47.11099983,8.367356425,116.8286222,10004,1000,4,0
4608,47.11105666,7.316691385,210.2862562,10002,1000,4,0
8585,47.1111645,9.207841118,135.3339609,10006,1000,4,0
7909,47.1115628,7.990753631,134.3304558,10003,1000,4,0
3358,47.11170833,6.782690827,265.9447722,10003,1000,4,0
10659,47.11185468,9.174389619,87.61033545,10009,1419,4,0
7944,47.11188714,8.386490944,34.09366366,10009,1000,4,1
1818,47.11189205,8.07987926,80.22964714,10008,1000,4,0
9514,47.11211543,8.801401777,157.1592213,10009,1000,4,0
2862,47.11226219,7.388034952,202.220994,10008,1000,4,0
3343,47.11227146,9.206652042,1.544684926,10008,1000,4,1
10941,47.11229978,9.220543699,265.7730346,10009,1000,4,0
3863,47.11272686,6.830389414,0.822286478,10007,1000,4,1
12563,47.11304466,6.837777679,179.6663453,10009,1000,4,0
182,47.11306872,8.45355594,84.54959426,10008,1000,4,0
4421,47.11312195,9.213928707,253.774216,10008,1000,4,0
9693,47.11326447,6.931682358,258.3282905,10008,1000,4,0
8459,47.11334557,9.254884487,3.683589446,10008,1000,4,1
12749,47.11353691,9.288011264,11.30814113,10010,1000,4,1
7014,47.11383321,9.186315129,123.7819669,10010,1000,4,0
12080,47.1138815,8.073117157,137.8893197,10010,1581,4,0
12317,47.1140902,6.83304873,82.82538388,10010,1000,4,0
4913,47.1144032,7.577915238,192.4123134,10010,1000,4,0
9415,47.11465679,9.308320726,234.8177181,10010,1000,4,0
12691,47.11476906,7.196554255,218.6902444,10010,1000,4,0
6057,47.11481102,9.163282873,106.4341939,10010,1000,4,0
2298,47.11492397,8.206097177,4.159916479,10010,1000,4,1
9186,47.11501901,8.243508087,64.82527167,10010,1000,4,1
8768,47.11521846,7.660520446,169.4349456,10010,1000,4,0
6544,47.11531527,9.183516689,106.2736143,10011,1000,4,0
10433,47.11595563,8.227775324,96.80818813,10010,5653,3,0
5961,47.11612098,7.357158388,2.608013473,10012,1000,4,1
12664,47.11612874,7.33370396,96.41285803,10014,3613,4,0
433,47.11620978,8.20076562,108.1906946,10013,1000,4,0
3973,47.11645288,9.173747883,213.1486881,10010,1000,4,0
12524,47.11672479,7.256855696,4.162610402,10012,1000,4,1
709,47.11691317,7.294290485,0.565845237,10014,1000,4,1
6822,47.11776493,7.29930863,222.8165083,10016,1000,3,0
6981,47.117818,9.30314563,273.1461036,10015,1002,4,0
1468,47.11790338,6.846683706,258.2401522,10014,1000,4,0
7668,47.11801659,9.169093188,167.0512391,10016,7098,4,0
5402,47.11813862,7.666765306,165.0863919,10018,1000,4,0
3436,47.11815537,9.151422897,89.04603567,10015,1000,4,0
7507,47.11815936,8.350612659,90.39755267,10016,1000,4,0
10221,47.11822548,9.163577378,208.3054917,10015,1000,4,0
1720,47.11838313,7.290241092,5.648541487,10018,1000,4,1
10844,47.11846776,7.239442607,0.045517788,10018,1000,4,1
4457,47.11857638,7.239837519,1.1971455,10018,1000,4,1
710,47.11871154,7.250602872,211.5477935,10025,1755,4,0
1219,47.1190121,9.153097862,45.53518239,10016,1718,4,1
4331,47.11912722,9.56260558,84.80268466,11002,1000,4,0
3620,47.11955444,8.799956831,38.17479797,11001,1000,4,1
5777,47.11960814,9.143271033,41.67711757,11000,1000,4,1
10164,47.11961772,9.518082356,23.5366359,11001,1000,4,1
6605,47.1196454,9.306412306,226.7731479,11000,1000,4,0
12071,47.11965481,7.26699239,227.1812865,11001,1000,4,0
6227,47.11981962,9.310082778,229.9316788,11000,1000,4,0
15,47.11983086,7.242257512,3.789200711,11001,1000,4,1
617,47.11987535,7.276334584,157.2791819,11000,1000,4,0
3899,47.12014795,8.690780223,156.801752,11000,1000,4,0
8009,47.12061895,7.280628266,207.0706612,11002,1514,4,0
10795,47.12075687,9.142859456,0.990370062,11001,1000,4,1
107,47.12091558,9.133954223,214.2469007,11001,1000,4,0
5522,47.12129438,7.207185592,5.52718668,11001,1000,4,1
8677,47.12130325,7.256892775,13.49734587,11001,1000,4,1
4459,47.12163071,7.135508662,14.86443081,11009,1000,4,1
10727,47.12163979,7.001829624,29.48399425,12007,1039,4,1
2588,47.12178659,7.266985515,69.42739792,12000,1000,4,1
12405,47.12204967,7.889981322,56.21283827,12000,1000,4,1
9491,47.12213925,8.395515514,0.234824067,11009,1000,4,1
2568,47.12230068,8.393409738,81.19250411,11009,1000,4,0
176,47.1225075,9.123591441,1.008607476,12000,1000,4,1
7255,47.12256308,9.1326619,40.03329463,12000,1000,4,1
2589,47.12261189,9.492689965,247.7203598,11009,1000,4,0
361,47.1226919,7.264887249,132.0085578,11010,1000,4,0
4598,47.12291405,8.45206871,133.4021976,11009,1000,4,0
11672,47.12291502,7.252353925,101.1653453,12000,1000,4,0
6330,47.12299872,8.162155729,81.7931868,11009,1000,4,0
8888,47.12305974,8.897739527,27.14081039,10005,1000,4,1
3212,47.12376825,9.141821696,126.1544259,10005,1000,4,0
7320,47.12383254,8.007287689,39.85606753,10003,1000,4,1
2205,47.12383944,7.648853463,88.2169357,10003,1000,4,0
4387,47.12415199,8.442207365,131.1470554,10003,1000,4,0
3221,47.12425378,7.262773564,1.358421193,10004,1000,4,1
8787,47.12427193,7.274990126,80.30434167,10003,1000,4,0
7744,47.1243048,7.997184421,82.43508936,10005,1000,4,0
6475,47.12441378,7.255827859,207.5652347,10003,1000,4,0
8396,47.12448472,9.12250686,97.68163375,10004,1000,4,0
4247,47.12464034,8.244034836,96.90112719,10003,1000,4,0
7071,47.12469532,9.115487607,43.64072755,10006,1000,4,1
11558,47.12472241,9.507958098,211.5173398,10007,1000,4,0
6766,47.12506124,7.60573699,168.081822,10006,1000,4,0
12049,47.12511822,9.117333131,0.076777363,10008,1000,4,1
4876,47.12530644,9.117998127,209.1583695,10008,1000,4,0
5531,47.12540752,7.236991723,208.9074404,10006,1000,4,0
9721,47.12564529,9.115741456,207.7879884,10009,1000,4,0
9549,47.12575764,7.247059184,209.3778563,10006,1000,4,0
4561,47.12592158,9.130039477,209.3720766,10008,1000,4,0
11861,47.12596461,7.247111156,252.9367649,10007,1000,4,0
184,47.12605548,9.521826131,50.23491023,10008,1000,4,1
3770,47.126069,9.07005273,203.5460754,10007,1000,4,0
5565,47.12625747,7.239518905,210.3333038,10006,1000,4,0
1402,47.12626597,9.13109175,209.6328639,10010,1000,4,0
9229,47.1263762,7.245818115,0.977479536,10010,1000,4,1
2961,47.12640601,7.23702748,91.14510566,10010,1000,4,0
8207,47.12668095,8.056715063,117.1741976,10010,1000,4,0
1752,47.1266845,9.110487939,6.159805141,10010,1000,4,1
9965,47.12697313,9.055092213,80.7809378,10010,1000,4,0
11659,47.12727323,8.328611847,86.52664525,10010,1347,4,0
4021,47.12734139,9.106764659,159.286716,10010,1000,4,0
11648,47.12754121,7.674264821,100.6198297,10010,4967,4,0
10299,47.12793955,8.579160603,28.49833704,10010,1000,4,1
3853,47.12830703,8.322869159,49.60482363,10010,1000,4,1
7759,47.12835227,7.876762264,96.97955391,10012,6215,4,0
5606,47.128469,8.748920338,132.8758961,10012,1000,4,0
4487,47.12870444,7.553938718,215.4445873,10010,1000,4,0
6714,47.12883312,9.491478437,250.4618063,10010,1000,4,0
1906,47.12891908,7.239021299,206.8536913,10012,1000,4,0
12499,47.12896994,9.099301237,204.7433965,10018,1000,4,0
762,47.12909457,7.25799964,0.316621075,10016,1000,4,1
12783,47.129144,7.255152621,202.3490632,10016,1998,4,0
12495,47.12923863,9.074921463,204.005212,10014,1000,4,0
5676,47.12937098,7.240258519,1.519758015,10018,1000,4,1
11761,47.12940288,7.253925995,203.2630017,10016,1000,4,0
12593,47.12942677,9.081914086,201.7242363,10015,1000,4,0
3431,47.12955034,7.267764449,203.2448047,10018,1000,4,0
6211,47.12956333,9.09558889,1.039158984,10016,1000,4,1
3407,47.1296077,9.086243612,172.6822815,10015,1000,4,0
11213,47.12964962,7.533274545,172.9655311,10014,1000,4,0
6712,47.12970611,9.088790936,0.478059294,11001,1000,4,1
5276,47.12975227,9.093089985,0.228616596,11000,1000,4,1
7204,47.12977285,9.091034087,0.426581227,11000,1000,4,1
1487,47.12999663,9.094864055,116.713512,11001,1000,4,0
12422,47.13005226,8.045234226,88.52471758,11001,1000,4,0
9040,47.13024051,7.249112337,31.37778717,11001,1000,4,1
10556,47.13064964,7.531299264,9.31666185,11001,1000,4,1
2371,47.13066913,7.615086015,161.6832385,11000,1061,4,0
6642,47.13067033,9.069138312,202.6739362,11001,1000,4,0
9209,47.13082973,7.246447821,166.0085037,11001,1000,4,0
1027,47.13097009,8.739398155,199.3669942,11000,1000,4,0
4441,47.13098609,6.946447702,199.8277084,11001,1000,4,0
11064,47.13113904,8.743541452,206.1931974,11000,1000,4,0
1833,47.13127479,6.889201482,38.50875869,11001,1000,4,1
11013,47.13144048,7.23551903,0.630760686,11002,1009,4,1
1230,47.13170226,7.24118565,1.203285482,11001,1000,4,1
8336,47.13181938,7.252006433,107.2705942,11001,1000,4,0
11197,47.13190771,8.216714059,107.3307907,11010,1000,4,0
8483,47.13208834,7.251465085,32.84443897,11009,1000,4,1
9292,47.13233621,7.546842119,169.4177852,11004,1000,4,0
11297,47.13241867,9.068295088,138.9990557,12000,1000,4,0
3982,47.13245486,7.818246548,64.27360343,11009,1000,4,1
11778,47.13259108,7.240220161,202.9920181,11010,1000,4,0
1585,47.13266135,9.065771237,202.6946544,11009,1000,4,0
8231,47.13297347,7.242894442,0.103053348,11009,1000,4,1
8824,47.133065,7.243816765,146.5285189,11010,1000,4,0
4394,47.13306928,8.561579394,166.9172786,11009,1000,4,0
1890,47.13322688,7.060456252,156.2646654,11003,1000,4,0
3049,47.13337124,8.465778144,136.1281505,12000,1000,4,0
5479,47.13343889,7.241548276,4.099564387,11004,1000,4,1
4343,47.13387431,7.278414014,3.432639817,11009,1000,4,1
8593,47.13397077,7.247543691,1.058957109,12000,1000,4,1
7109,47.13429627,7.238025737,29.9120499,12000,1000,4,1
8119,47.1346158,6.969020396,30.55965959,11009,1000,4,1
2197,47.13480106,7.243849956,1.158363869,11009,1000,4,1
2015,47.13506169,7.233435749,106.5091291,11009,1000,4,0
10816,47.13527016,8.191295337,67.22845669,12000,1000,4,1
5125,47.13528738,7.586695301,67.24639948,12000,1000,4,1
12751,47.13549398,8.191456666,105.159782,10013,1000,4,0
5836,47.13558681,7.24573203,224.4108733,10010,1279,4,0
10190,47.1360107,9.263907457,148.7091702,10013,1000,4,0
274,47.13606769,7.92653376,68.8452385,10012,1000,4,1
761,47.13607007,7.307393656,145.2799844,10014,1000,4,0
11606,47.13616243,8.613927942,127.5887223,10010,2101,4,0
6168,47.1362599,7.466494999,74.43496962,10014,1000,4,0
7798,47.13626687,8.135904763,98.83074134,10012,1000,4,0
4272,47.13675844,7.247098687,0.93083458,10010,1000,3,1
9592,47.13690708,7.255468585,1.033577699,10014,1457,4,1
5834,47.1370717,7.246174832,0.505705754,10028,1000,4,1
